sku_id,competitor_name,competitor_price,date
SKU_1021,PremiumHub,61.25,2025-03-17
SKU_1021,MarketLeader,67.26,2025-03-24
SKU_1021,DiscouterPlace,75.03,2025-03-24
SKU_1021,PremiumHub,68.29,2025-03-24
SKU_1021,MarketLeader,65.72,2025-03-31
SKU_1021,DiscouterPlace,67.75,2025-03-31
SKU_1021,PremiumHub,59.78,2025-03-31
SKU_1021,MarketLeader,75.7,2025-04-07
SKU_1021,DiscouterPlace,67.21,2025-04-07
SKU_1021,PremiumHub,68.39,2025-04-07
SKU_1021,MarketLeader,69.53,2025-04-14
SKU_1021,DiscouterPlace,75.78,2025-04-14
SKU_1021,PremiumHub,79.79,2025-04-14
SKU_1021,MarketLeader,65.49,2025-04-21
SKU_1021,DiscouterPlace,77.78,2025-04-21
SKU_1021,PremiumHub,76.87,2025-04-21
SKU_1021,MarketLeader,65.82,2025-04-28
SKU_1021,DiscouterPlace,66.59,2025-04-28
SKU_1021,PremiumHub,71.76,2025-04-28
SKU_1021,MarketLeader,60.75,2025-05-05
SKU_1021,DiscouterPlace,63.45,2025-05-05
SKU_1021,PremiumHub,77.22,2025-05-05
SKU_1021,MarketLeader,74.85,2025-05-12
SKU_1021,DiscouterPlace,64.04,2025-05-12
SKU_1021,PremiumHub,71.68,2025-05-12
SKU_1021,MarketLeader,75.61,2025-05-19
SKU_1021,DiscouterPlace,74.2,2025-05-19
SKU_1021,PremiumHub,63.63,2025-05-19
SKU_1021,MarketLeader,60.66,2025-05-26
SKU_1021,DiscouterPlace,62.83,2025-05-26
SKU_1021,PremiumHub,77.28,2025-05-26
SKU_1021,MarketLeader,69.11,2025-06-02
SKU_1021,DiscouterPlace,76.44,2025-06-02
SKU_1021,PremiumHub,63.85,2025-06-02
SKU_1021,MarketLeader,64.54,2025-06-09
SKU_1021,DiscouterPlace,72.85,2025-06-09
SKU_1021,PremiumHub,61.16,2025-06-09
SKU_1021,MarketLeader,76.23,2025-06-16
SKU_1021,DiscouterPlace,68.2,2025-06-16
SKU_1021,PremiumHub,76.12,2025-06-16
SKU_1021,MarketLeader,76.92,2025-06-23
SKU_1021,DiscouterPlace,70.44,2025-06-23
SKU_1021,PremiumHub,75.34,2025-06-23
SKU_1021,MarketLeader,66.25,2025-06-30
SKU_1021,DiscouterPlace,73.31,2025-06-30
SKU_1021,PremiumHub,73.26,2025-06-30
SKU_1021,MarketLeader,63.69,2025-07-07
SKU_1021,DiscouterPlace,77.84,2025-07-07
SKU_1021,PremiumHub,77.58,2025-07-07
SKU_1021,MarketLeader,79.75,2025-07-14
SKU_1021,DiscouterPlace,74.29,2025-07-14
SKU_1021,PremiumHub,61.01,2025-07-14
SKU_1021,MarketLeader,66.6,2025-07-21
SKU_1021,DiscouterPlace,62.66,2025-07-21
SKU_1021,PremiumHub,79.56,2025-07-21
SKU_1021,MarketLeader,77.95,2025-07-28
SKU_1021,DiscouterPlace,71.77,2025-07-28
SKU_1021,PremiumHub,78.59,2025-07-28
SKU_1021,MarketLeader,72.73,2025-08-04
SKU_1021,DiscouterPlace,65.95,2025-08-04
SKU_1021,PremiumHub,68.77,2025-08-04
SKU_1021,MarketLeader,63.5,2025-08-11
SKU_1021,DiscouterPlace,76.65,2025-08-11
SKU_1021,PremiumHub,73.5,2025-08-11
SKU_1021,MarketLeader,75.53,2025-08-18
SKU_1021,DiscouterPlace,67.61,2025-08-18
SKU_1021,PremiumHub,79.11,2025-08-18
SKU_1021,MarketLeader,70.8,2025-08-25
SKU_1021,DiscouterPlace,63.9,2025-08-25
SKU_1021,PremiumHub,59.86,2025-08-25
SKU_1021,MarketLeader,63.41,2025-09-01
SKU_1021,DiscouterPlace,70.47,2025-09-01
SKU_1021,PremiumHub,71.29,2025-09-01
SKU_1021,MarketLeader,72.73,2025-09-08
SKU_1021,DiscouterPlace,76.48,2025-09-08
SKU_1021,PremiumHub,60.01,2025-09-08
SKU_1021,MarketLeader,72.58,2025-09-15
SKU_1021,DiscouterPlace,76.43,2025-09-15
SKU_1021,PremiumHub,59.93,2025-09-15
SKU_1021,MarketLeader,63.26,2025-09-22
SKU_1021,DiscouterPlace,70.36,2025-09-22
SKU_1021,PremiumHub,73.71,2025-09-22
SKU_1021,MarketLeader,66.57,2025-09-29
SKU_1021,DiscouterPlace,68.28,2025-09-29
SKU_1021,PremiumHub,74.55,2025-09-29
SKU_1021,MarketLeader,76.05,2025-10-06
SKU_1021,DiscouterPlace,63.14,2025-10-06
SKU_1021,PremiumHub,71.17,2025-10-06
SKU_1021,MarketLeader,74.82,2025-10-13
SKU_1021,DiscouterPlace,73.41,2025-10-13
SKU_1021,PremiumHub,70.22,2025-10-13
SKU_1021,MarketLeader,76.91,2025-10-20
SKU_1021,DiscouterPlace,63.04,2025-10-20
SKU_1021,PremiumHub,73.44,2025-10-20
SKU_1021,MarketLeader,68.07,2025-10-27
SKU_1021,DiscouterPlace,64.78,2025-10-27
SKU_1021,PremiumHub,75.84,2025-10-27
SKU_1021,MarketLeader,63.11,2025-11-03
SKU_1021,DiscouterPlace,62.38,2025-11-03
SKU_1021,PremiumHub,69.21,2025-11-03
SKU_1021,MarketLeader,73.33,2025-11-10
SKU_1021,DiscouterPlace,72.76,2025-11-10
SKU_1021,PremiumHub,62.35,2025-11-10
SKU_1021,MarketLeader,73.48,2025-11-17
SKU_1021,DiscouterPlace,62.16,2025-11-17
SKU_1021,PremiumHub,65.61,2025-11-17
SKU_1021,MarketLeader,71.77,2025-11-24
SKU_1021,DiscouterPlace,60.97,2025-11-24
SKU_1021,PremiumHub,77.96,2025-11-24
SKU_1021,MarketLeader,69.39,2025-12-01
SKU_1021,DiscouterPlace,68.64,2025-12-01
SKU_1021,PremiumHub,70.45,2025-12-01
SKU_1021,MarketLeader,60.09,2025-12-08
SKU_1021,DiscouterPlace,77.28,2025-12-08
SKU_1021,PremiumHub,70.4,2025-12-08
SKU_1021,MarketLeader,73.32,2025-12-15
SKU_1021,DiscouterPlace,79.98,2025-12-15
SKU_1021,PremiumHub,62.54,2025-12-15
SKU_1021,MarketLeader,73.42,2025-12-22
SKU_1021,DiscouterPlace,63.21,2025-12-22
SKU_1021,PremiumHub,73.31,2025-12-22
SKU_1021,MarketLeader,74.21,2025-12-29
SKU_1021,DiscouterPlace,78.91,2025-12-29
SKU_1021,PremiumHub,79.06,2025-12-29
SKU_1022,MarketLeader,27.9,2025-01-06
SKU_1022,DiscouterPlace,29.55,2025-01-06
SKU_1022,PremiumHub,28.55,2025-01-06
SKU_1022,MarketLeader,27.09,2025-01-13
SKU_1022,DiscouterPlace,26.99,2025-01-13
SKU_1022,PremiumHub,27.85,2025-01-13
SKU_1022,MarketLeader,24.04,2025-01-20
SKU_1022,DiscouterPlace,27.93,2025-01-20
SKU_1022,PremiumHub,28.25,2025-01-20
SKU_1022,MarketLeader,28.69,2025-01-27
SKU_1022,DiscouterPlace,27.49,2025-01-27
SKU_1022,PremiumHub,25.4,2025-01-27
SKU_1022,MarketLeader,29.72,2025-02-03
SKU_1022,DiscouterPlace,28.72,2025-02-03
SKU_1022,PremiumHub,24.52,2025-02-03
SKU_1022,MarketLeader,25.66,2025-02-10
SKU_1022,DiscouterPlace,24.55,2025-02-10
SKU_1022,PremiumHub,27.21,2025-02-10
SKU_1022,MarketLeader,26.88,2025-02-17
SKU_1022,DiscouterPlace,30.46,2025-02-17
SKU_1022,PremiumHub,30.2,2025-02-17
SKU_1022,MarketLeader,25.39,2025-02-24
SKU_1022,DiscouterPlace,27.04,2025-02-24
SKU_1022,PremiumHub,26.79,2025-02-24
SKU_1022,MarketLeader,30.77,2025-03-03
SKU_1022,DiscouterPlace,27.77,2025-03-03
SKU_1022,PremiumHub,30.14,2025-03-03
SKU_1022,MarketLeader,30.44,2025-03-10
SKU_1022,DiscouterPlace,25.96,2025-03-10
SKU_1022,PremiumHub,27.98,2025-03-10
SKU_1022,MarketLeader,24.98,2025-03-17
SKU_1022,DiscouterPlace,25.59,2025-03-17
SKU_1022,PremiumHub,24.42,2025-03-17
SKU_1022,MarketLeader,30.05,2025-03-24
SKU_1022,DiscouterPlace,27.82,2025-03-24
SKU_1022,PremiumHub,26.23,2025-03-24
SKU_1022,MarketLeader,22.95,2025-03-31
SKU_1022,DiscouterPlace,23.21,2025-03-31
SKU_1022,PremiumHub,27.25,2025-03-31
SKU_1022,MarketLeader,25.38,2025-04-07
SKU_1022,DiscouterPlace,29.5,2025-04-07
SKU_1022,PremiumHub,22.85,2025-04-07
SKU_1022,MarketLeader,27.37,2025-04-14
SKU_1022,DiscouterPlace,26.51,2025-04-14
SKU_1022,PremiumHub,27.98,2025-04-14
SKU_1022,MarketLeader,30.1,2025-04-21
SKU_1022,DiscouterPlace,30.43,2025-04-21
SKU_1022,PremiumHub,29.9,2025-04-21
SKU_1022,MarketLeader,26.24,2025-04-28
SKU_1022,DiscouterPlace,28.19,2025-04-28
SKU_1022,PremiumHub,30.3,2025-04-28
SKU_1022,MarketLeader,28.49,2025-05-05
SKU_1022,DiscouterPlace,25.93,2025-05-05
SKU_1022,PremiumHub,25.45,2025-05-05
SKU_1022,MarketLeader,29.16,2025-05-12
SKU_1022,DiscouterPlace,23.64,2025-05-12
SKU_1022,PremiumHub,29.06,2025-05-12
SKU_1022,MarketLeader,29.02,2025-05-19
SKU_1022,DiscouterPlace,23.87,2025-05-19
SKU_1022,PremiumHub,27.42,2025-05-19
SKU_1022,MarketLeader,29.48,2025-05-26
SKU_1022,DiscouterPlace,30.13,2025-05-26
SKU_1022,PremiumHub,23.77,2025-05-26
SKU_1022,MarketLeader,24.85,2025-06-02
SKU_1022,DiscouterPlace,30.61,2025-06-02
SKU_1022,PremiumHub,29.45,2025-06-02
SKU_1022,MarketLeader,30.48,2025-06-09
SKU_1022,DiscouterPlace,27.27,2025-06-09
SKU_1022,PremiumHub,25.46,2025-06-09
SKU_1022,MarketLeader,23.27,2025-06-16
SKU_1022,DiscouterPlace,28.33,2025-06-16
SKU_1022,PremiumHub,27.86,2025-06-16
SKU_1022,MarketLeader,29.43,2025-06-23
SKU_1022,DiscouterPlace,26.15,2025-06-23
SKU_1022,PremiumHub,29.48,2025-06-23
SKU_1022,MarketLeader,23.77,2025-06-30
SKU_1022,DiscouterPlace,23.97,2025-06-30
SKU_1022,PremiumHub,25.79,2025-06-30
SKU_1022,MarketLeader,30.22,2025-07-07
SKU_1022,DiscouterPlace,28.62,2025-07-07
SKU_1022,PremiumHub,23.21,2025-07-07
SKU_1022,MarketLeader,29.75,2025-07-14
SKU_1022,DiscouterPlace,29.4,2025-07-14
SKU_1022,PremiumHub,28.99,2025-07-14
SKU_1022,MarketLeader,29.33,2025-07-21
SKU_1022,DiscouterPlace,29.22,2025-07-21
SKU_1022,PremiumHub,26.84,2025-07-21
SKU_1022,MarketLeader,27.8,2025-07-28
SKU_1022,DiscouterPlace,27.35,2025-07-28
SKU_1022,PremiumHub,26.55,2025-07-28
SKU_1022,MarketLeader,27.83,2025-08-04
SKU_1022,DiscouterPlace,29.83,2025-08-04
SKU_1022,PremiumHub,23.14,2025-08-04
SKU_1022,MarketLeader,29.82,2025-08-11
SKU_1022,DiscouterPlace,23.2,2025-08-11
SKU_1022,PremiumHub,28.63,2025-08-11
SKU_1022,MarketLeader,24.71,2025-08-18
SKU_1022,DiscouterPlace,30.34,2025-08-18
SKU_1022,PremiumHub,25.03,2025-08-18
SKU_1022,MarketLeader,24.27,2025-08-25
SKU_1022,DiscouterPlace,27.11,2025-08-25
SKU_1022,PremiumHub,30.22,2025-08-25
SKU_1022,MarketLeader,29.09,2025-09-01
SKU_1022,DiscouterPlace,28.18,2025-09-01
SKU_1022,PremiumHub,29.09,2025-09-01
SKU_1022,MarketLeader,28.22,2025-09-08
SKU_1022,DiscouterPlace,28.4,2025-09-08
SKU_1022,PremiumHub,23.97,2025-09-08
SKU_1022,MarketLeader,29.18,2025-09-15
SKU_1022,DiscouterPlace,26.28,2025-09-15
SKU_1022,PremiumHub,23.85,2025-09-15
SKU_1022,MarketLeader,30.31,2025-09-22
SKU_1022,DiscouterPlace,28.17,2025-09-22
SKU_1022,PremiumHub,22.89,2025-09-22
SKU_1022,MarketLeader,28.27,2025-09-29
SKU_1022,DiscouterPlace,26.79,2025-09-29
SKU_1022,PremiumHub,30.03,2025-09-29
SKU_1022,MarketLeader,24.09,2025-10-06
SKU_1022,DiscouterPlace,23.34,2025-10-06
SKU_1022,PremiumHub,25.77,2025-10-06
SKU_1022,MarketLeader,30.86,2025-10-13
SKU_1022,DiscouterPlace,27.6,2025-10-13
SKU_1022,PremiumHub,26.57,2025-10-13
SKU_1022,MarketLeader,26.41,2025-10-20
SKU_1022,DiscouterPlace,24.53,2025-10-20
SKU_1022,PremiumHub,23.23,2025-10-20
SKU_1022,MarketLeader,24.53,2025-10-27
SKU_1022,DiscouterPlace,30.33,2025-10-27
SKU_1022,PremiumHub,28.0,2025-10-27
SKU_1022,MarketLeader,26.31,2025-11-03
SKU_1022,DiscouterPlace,30.56,2025-11-03
SKU_1022,PremiumHub,23.08,2025-11-03
SKU_1022,MarketLeader,24.96,2025-11-10
SKU_1022,DiscouterPlace,29.42,2025-11-10
SKU_1022,PremiumHub,29.35,2025-11-10
SKU_1022,MarketLeader,23.18,2025-11-17
SKU_1022,DiscouterPlace,24.98,2025-11-17
SKU_1022,PremiumHub,27.01,2025-11-17
SKU_1022,MarketLeader,23.14,2025-11-24
SKU_1022,DiscouterPlace,24.87,2025-11-24
SKU_1022,PremiumHub,27.53,2025-11-24
SKU_1022,MarketLeader,26.53,2025-12-01
SKU_1022,DiscouterPlace,24.12,2025-12-01
SKU_1022,PremiumHub,26.08,2025-12-01
SKU_1022,MarketLeader,24.1,2025-12-08
SKU_1022,DiscouterPlace,27.04,2025-12-08
SKU_1022,PremiumHub,28.82,2025-12-08
SKU_1022,MarketLeader,30.48,2025-12-15
SKU_1022,DiscouterPlace,28.96,2025-12-15
SKU_1022,PremiumHub,27.44,2025-12-15
SKU_1022,MarketLeader,23.48,2025-12-22
SKU_1022,DiscouterPlace,23.7,2025-12-22
SKU_1022,PremiumHub,29.62,2025-12-22
SKU_1022,MarketLeader,28.33,2025-12-29
SKU_1022,DiscouterPlace,29.47,2025-12-29
SKU_1022,PremiumHub,27.06,2025-12-29
SKU_1023,MarketLeader,123.62,2025-01-06
SKU_1023,DiscouterPlace,135.61,2025-01-06
SKU_1023,PremiumHub,154.6,2025-01-06
SKU_1023,MarketLeader,139.32,2025-01-13
SKU_1023,DiscouterPlace,155.24,2025-01-13
SKU_1023,PremiumHub,143.12,2025-01-13
SKU_1023,MarketLeader,152.75,2025-01-20
SKU_1023,DiscouterPlace,116.6,2025-01-20
SKU_1023,PremiumHub,148.03,2025-01-20
SKU_1023,MarketLeader,147.73,2025-01-27
SKU_1023,DiscouterPlace,136.52,2025-01-27
SKU_1023,PremiumHub,155.9,2025-01-27
SKU_1023,MarketLeader,153.69,2025-02-03
SKU_1023,DiscouterPlace,148.42,2025-02-03
SKU_1023,PremiumHub,124.88,2025-02-03
SKU_1023,MarketLeader,116.34,2025-02-10
SKU_1023,DiscouterPlace,153.18,2025-02-10
SKU_1023,PremiumHub,128.03,2025-02-10
SKU_1023,MarketLeader,127.23,2025-02-17
SKU_1023,DiscouterPlace,124.53,2025-02-17
SKU_1023,PremiumHub,117.69,2025-02-17
SKU_1023,MarketLeader,129.37,2025-02-24
SKU_1023,DiscouterPlace,133.18,2025-02-24
SKU_1023,PremiumHub,153.7,2025-02-24
SKU_1023,MarketLeader,134.23,2025-03-03
SKU_1023,DiscouterPlace,124.66,2025-03-03
SKU_1023,PremiumHub,151.38,2025-03-03
SKU_1023,MarketLeader,118.88,2025-03-10
SKU_1023,DiscouterPlace,137.93,2025-03-10
SKU_1023,PremiumHub,139.0,2025-03-10
SKU_1023,MarketLeader,122.8,2025-03-17
SKU_1023,DiscouterPlace,139.79,2025-03-17
SKU_1023,PremiumHub,138.72,2025-03-17
SKU_1023,MarketLeader,156.61,2025-03-24
SKU_1023,DiscouterPlace,134.91,2025-03-24
SKU_1023,PremiumHub,139.48,2025-03-24
SKU_1023,MarketLeader,144.88,2025-03-31
SKU_1023,DiscouterPlace,133.2,2025-03-31
SKU_1023,PremiumHub,151.76,2025-03-31
SKU_1023,MarketLeader,120.45,2025-04-07
SKU_1023,DiscouterPlace,129.58,2025-04-07
SKU_1023,PremiumHub,141.05,2025-04-07
SKU_1023,MarketLeader,155.16,2025-04-14
SKU_1023,DiscouterPlace,144.08,2025-04-14
SKU_1023,PremiumHub,125.25,2025-04-14
SKU_1023,MarketLeader,133.1,2025-04-21
SKU_1023,DiscouterPlace,129.4,2025-04-21
SKU_1023,PremiumHub,126.87,2025-04-21
SKU_1023,MarketLeader,141.73,2025-04-28
SKU_1023,DiscouterPlace,130.51,2025-04-28
SKU_1023,PremiumHub,142.1,2025-04-28
SKU_1023,MarketLeader,137.1,2025-05-05
SKU_1023,DiscouterPlace,134.73,2025-05-05
SKU_1023,PremiumHub,126.44,2025-05-05
SKU_1023,MarketLeader,155.97,2025-05-12
SKU_1023,DiscouterPlace,146.99,2025-05-12
SKU_1023,PremiumHub,116.51,2025-05-12
SKU_1023,MarketLeader,146.94,2025-05-19
SKU_1023,DiscouterPlace,124.6,2025-05-19
SKU_1023,PremiumHub,118.27,2025-05-19
SKU_1023,MarketLeader,124.44,2025-05-26
SKU_1023,DiscouterPlace,154.11,2025-05-26
SKU_1023,PremiumHub,143.49,2025-05-26
SKU_1023,MarketLeader,131.79,2025-06-02
SKU_1023,DiscouterPlace,142.37,2025-06-02
SKU_1023,PremiumHub,137.05,2025-06-02
SKU_1023,MarketLeader,149.96,2025-06-09
SKU_1023,DiscouterPlace,128.58,2025-06-09
SKU_1023,PremiumHub,145.16,2025-06-09
SKU_1023,MarketLeader,136.99,2025-06-16
SKU_1023,DiscouterPlace,134.63,2025-06-16
SKU_1023,PremiumHub,149.85,2025-06-16
SKU_1023,MarketLeader,145.43,2025-06-23
SKU_1023,DiscouterPlace,144.01,2025-06-23
SKU_1023,PremiumHub,132.44,2025-06-23
SKU_1023,MarketLeader,153.59,2025-06-30
SKU_1023,DiscouterPlace,136.1,2025-06-30
SKU_1023,PremiumHub,129.34,2025-06-30
SKU_1023,MarketLeader,125.75,2025-07-07
SKU_1023,DiscouterPlace,141.89,2025-07-07
SKU_1023,PremiumHub,137.25,2025-07-07
SKU_1023,MarketLeader,133.93,2025-07-14
SKU_1023,DiscouterPlace,119.21,2025-07-14
SKU_1023,PremiumHub,120.87,2025-07-14
SKU_1023,MarketLeader,156.52,2025-07-21
SKU_1023,DiscouterPlace,120.98,2025-07-21
SKU_1023,PremiumHub,122.11,2025-07-21
SKU_1023,MarketLeader,155.39,2025-07-28
SKU_1023,DiscouterPlace,135.11,2025-07-28
SKU_1023,PremiumHub,138.04,2025-07-28
SKU_1023,MarketLeader,120.11,2025-08-04
SKU_1023,DiscouterPlace,129.05,2025-08-04
SKU_1023,PremiumHub,147.93,2025-08-04
SKU_1023,MarketLeader,123.12,2025-08-11
SKU_1023,DiscouterPlace,127.89,2025-08-11
SKU_1023,PremiumHub,132.81,2025-08-11
SKU_1023,MarketLeader,134.68,2025-08-18
SKU_1023,DiscouterPlace,116.98,2025-08-18
SKU_1023,PremiumHub,118.76,2025-08-18
SKU_1023,MarketLeader,123.12,2025-08-25
SKU_1023,DiscouterPlace,147.18,2025-08-25
SKU_1023,PremiumHub,125.97,2025-08-25
SKU_1023,MarketLeader,130.0,2025-09-01
SKU_1023,DiscouterPlace,149.04,2025-09-01
SKU_1023,PremiumHub,146.05,2025-09-01
SKU_1023,MarketLeader,147.7,2025-09-08
SKU_1023,DiscouterPlace,131.91,2025-09-08
SKU_1023,PremiumHub,124.09,2025-09-08
SKU_1023,MarketLeader,117.36,2025-09-15
SKU_1023,DiscouterPlace,145.35,2025-09-15
SKU_1023,PremiumHub,146.39,2025-09-15
SKU_1023,MarketLeader,123.57,2025-09-22
SKU_1023,DiscouterPlace,151.51,2025-09-22
SKU_1023,PremiumHub,152.11,2025-09-22
SKU_1023,MarketLeader,156.1,2025-09-29
SKU_1023,DiscouterPlace,137.74,2025-09-29
SKU_1023,PremiumHub,123.97,2025-09-29
SKU_1023,MarketLeader,151.35,2025-10-06
SKU_1023,DiscouterPlace,122.52,2025-10-06
SKU_1023,PremiumHub,117.31,2025-10-06
SKU_1023,MarketLeader,147.87,2025-10-13
SKU_1023,DiscouterPlace,117.2,2025-10-13
SKU_1023,PremiumHub,135.91,2025-10-13
SKU_1023,MarketLeader,143.62,2025-10-20
SKU_1023,DiscouterPlace,144.76,2025-10-20
SKU_1023,PremiumHub,147.61,2025-10-20
SKU_1023,MarketLeader,138.72,2025-10-27
SKU_1023,DiscouterPlace,148.01,2025-10-27
SKU_1023,PremiumHub,155.27,2025-10-27
SKU_1023,MarketLeader,134.35,2025-11-03
SKU_1023,DiscouterPlace,149.61,2025-11-03
SKU_1023,PremiumHub,129.22,2025-11-03
SKU_1023,MarketLeader,146.56,2025-11-10
SKU_1023,DiscouterPlace,131.81,2025-11-10
SKU_1023,PremiumHub,157.07,2025-11-10
SKU_1023,MarketLeader,139.66,2025-11-17
SKU_1023,DiscouterPlace,142.28,2025-11-17
SKU_1023,PremiumHub,150.4,2025-11-17
SKU_1023,MarketLeader,147.2,2025-11-24
SKU_1023,DiscouterPlace,120.43,2025-11-24
SKU_1023,PremiumHub,155.82,2025-11-24
SKU_1023,MarketLeader,135.75,2025-12-01
SKU_1023,DiscouterPlace,151.57,2025-12-01
SKU_1023,PremiumHub,127.45,2025-12-01
SKU_1023,MarketLeader,154.07,2025-12-08
SKU_1023,DiscouterPlace,145.18,2025-12-08
SKU_1023,PremiumHub,142.42,2025-12-08
SKU_1023,MarketLeader,133.85,2025-12-15
SKU_1023,DiscouterPlace,135.52,2025-12-15
SKU_1023,PremiumHub,151.63,2025-12-15
SKU_1023,MarketLeader,157.01,2025-12-22
SKU_1023,DiscouterPlace,117.13,2025-12-22
SKU_1023,PremiumHub,125.19,2025-12-22
SKU_1023,MarketLeader,119.78,2025-12-29
SKU_1023,DiscouterPlace,143.3,2025-12-29
SKU_1023,PremiumHub,132.1,2025-12-29
SKU_1024,MarketLeader,144.3,2025-01-06
SKU_1024,DiscouterPlace,159.1,2025-01-06
SKU_1024,PremiumHub,153.36,2025-01-06
SKU_1024,MarketLeader,152.88,2025-01-13
SKU_1024,DiscouterPlace,158.78,2025-01-13
SKU_1024,PremiumHub,158.03,2025-01-13
SKU_1024,MarketLeader,187.03,2025-01-20
SKU_1024,DiscouterPlace,149.22,2025-01-20
SKU_1024,PremiumHub,172.52,2025-01-20
SKU_1024,MarketLeader,167.29,2025-01-27
SKU_1024,DiscouterPlace,161.37,2025-01-27
SKU_1024,PremiumHub,152.16,2025-01-27
SKU_1024,MarketLeader,139.51,2025-02-03
SKU_1024,DiscouterPlace,156.82,2025-02-03
SKU_1024,PremiumHub,148.81,2025-02-03
SKU_1024,MarketLeader,139.46,2025-02-10
SKU_1024,DiscouterPlace,146.78,2025-02-10
SKU_1024,PremiumHub,148.17,2025-02-10
SKU_1024,MarketLeader,166.8,2025-02-17
SKU_1024,DiscouterPlace,144.31,2025-02-17
SKU_1024,PremiumHub,181.75,2025-02-17
SKU_1024,MarketLeader,177.4,2025-02-24
SKU_1024,DiscouterPlace,142.95,2025-02-24
SKU_1024,PremiumHub,178.48,2025-02-24
SKU_1024,MarketLeader,158.31,2025-03-03
SKU_1024,DiscouterPlace,170.32,2025-03-03
SKU_1024,PremiumHub,151.52,2025-03-03
SKU_1024,MarketLeader,156.0,2025-03-10
SKU_1024,DiscouterPlace,149.67,2025-03-10
SKU_1024,PremiumHub,178.3,2025-03-10
SKU_1024,MarketLeader,173.19,2025-03-17
SKU_1024,DiscouterPlace,158.59,2025-03-17
SKU_1024,PremiumHub,144.09,2025-03-17
SKU_1024,MarketLeader,180.27,2025-03-24
SKU_1024,DiscouterPlace,160.57,2025-03-24
SKU_1024,PremiumHub,179.1,2025-03-24
SKU_1024,MarketLeader,140.54,2025-03-31
SKU_1024,DiscouterPlace,158.33,2025-03-31
SKU_1024,PremiumHub,179.95,2025-03-31
SKU_1024,MarketLeader,178.6,2025-04-07
SKU_1024,DiscouterPlace,155.66,2025-04-07
SKU_1024,PremiumHub,154.86,2025-04-07
SKU_1024,MarketLeader,176.02,2025-04-14
SKU_1024,DiscouterPlace,156.75,2025-04-14
SKU_1024,PremiumHub,146.16,2025-04-14
SKU_1024,MarketLeader,164.32,2025-04-21
SKU_1024,DiscouterPlace,186.03,2025-04-21
SKU_1024,PremiumHub,154.42,2025-04-21
SKU_1024,MarketLeader,172.0,2025-04-28
SKU_1024,DiscouterPlace,170.05,2025-04-28
SKU_1024,PremiumHub,182.14,2025-04-28
SKU_1024,MarketLeader,152.55,2025-05-05
SKU_1024,DiscouterPlace,166.73,2025-05-05
SKU_1024,PremiumHub,173.69,2025-05-05
SKU_1024,MarketLeader,185.17,2025-05-12
SKU_1024,DiscouterPlace,165.42,2025-05-12
SKU_1024,PremiumHub,145.63,2025-05-12
SKU_1024,MarketLeader,154.59,2025-05-19
SKU_1024,DiscouterPlace,180.85,2025-05-19
SKU_1024,PremiumHub,157.64,2025-05-19
SKU_1024,MarketLeader,151.19,2025-05-26
SKU_1024,DiscouterPlace,142.6,2025-05-26
SKU_1024,PremiumHub,162.33,2025-05-26
SKU_1024,MarketLeader,184.58,2025-06-02
SKU_1024,DiscouterPlace,150.1,2025-06-02
SKU_1024,PremiumHub,144.3,2025-06-02
SKU_1024,MarketLeader,142.14,2025-06-09
SKU_1024,DiscouterPlace,147.99,2025-06-09
SKU_1024,PremiumHub,154.71,2025-06-09
SKU_1024,MarketLeader,167.1,2025-06-16
SKU_1024,DiscouterPlace,173.33,2025-06-16
SKU_1024,PremiumHub,156.44,2025-06-16
SKU_1024,MarketLeader,181.35,2025-06-23
SKU_1024,DiscouterPlace,161.07,2025-06-23
SKU_1024,PremiumHub,163.0,2025-06-23
SKU_1024,MarketLeader,157.55,2025-06-30
SKU_1024,DiscouterPlace,155.09,2025-06-30
SKU_1024,PremiumHub,153.88,2025-06-30
SKU_1024,MarketLeader,166.22,2025-07-07
SKU_1024,DiscouterPlace,142.74,2025-07-07
SKU_1024,PremiumHub,146.87,2025-07-07
SKU_1024,MarketLeader,153.89,2025-07-14
SKU_1024,DiscouterPlace,172.6,2025-07-14
SKU_1024,PremiumHub,182.49,2025-07-14
SKU_1024,MarketLeader,149.13,2025-07-21
SKU_1024,DiscouterPlace,168.62,2025-07-21
SKU_1024,PremiumHub,165.07,2025-07-21
SKU_1024,MarketLeader,154.73,2025-07-28
SKU_1024,DiscouterPlace,148.67,2025-07-28
SKU_1024,PremiumHub,139.66,2025-07-28
SKU_1024,MarketLeader,168.9,2025-08-04
SKU_1024,DiscouterPlace,168.06,2025-08-04
SKU_1024,PremiumHub,158.59,2025-08-04
SKU_1024,MarketLeader,153.05,2025-08-11
SKU_1024,DiscouterPlace,155.58,2025-08-11
SKU_1024,PremiumHub,157.42,2025-08-11
SKU_1024,MarketLeader,170.7,2025-08-18
SKU_1024,DiscouterPlace,159.2,2025-08-18
SKU_1024,PremiumHub,184.53,2025-08-18
SKU_1024,MarketLeader,175.1,2025-08-25
SKU_1024,DiscouterPlace,172.03,2025-08-25
SKU_1024,PremiumHub,182.9,2025-08-25
SKU_1024,MarketLeader,183.34,2025-09-01
SKU_1024,DiscouterPlace,144.34,2025-09-01
SKU_1024,PremiumHub,155.28,2025-09-01
SKU_1024,MarketLeader,162.87,2025-09-08
SKU_1024,DiscouterPlace,163.19,2025-09-08
SKU_1024,PremiumHub,155.89,2025-09-08
